item_id,dim_code,n_passes,mode,mean,min,max
sciver_val_269,QLq,1,1,1,1,1
sciver_val_269,VO,1,2,2,2,2
sciver_val_270,AS,1,3,3,3,3
sciver_val_270,AT,1,3,3,3,3
sciver_val_270,MCr,1,1,1,1,1
sciver_val_270,QLl,1,1,1,1,1
sciver_val_270,QLq,1,2,2,2,2
sciver_val_270,VO,1,1,1,1,1
sciver_val_272,AS,1,2,2,2,2
sciver_val_272,AT,1,3,3,3,3
sciver_val_272,MCr,1,2,2,2,2
sciver_val_272,QLl,1,1,1,1,1
sciver_val_272,QLq,1,2,2,2,2
sciver_val_272,VO,1,1,1,1,1
sciver_val_273,AS,1,3,3,3,3
sciver_val_273,AT,1,3,3,3,3
sciver_val_273,MCr,1,2,2,2,2
sciver_val_273,QLl,1,1,1,1,1
sciver_val_273,QLq,1,2,2,2,2
sciver_val_273,VO,1,1,1,1,1
sciver_val_274,AS,1,3,3,3,3
sciver_val_274,AT,1,3,3,3,3
sciver_val_274,MCr,1,2,2,2,2
sciver_val_274,QLl,1,2,2,2,2
sciver_val_274,QLq,1,2,2,2,2
sciver_val_274,VO,1,1,1,1,1
sciver_val_275,AS,1,3,3,3,3
sciver_val_275,AT,1,3,3,3,3
sciver_val_275,MCr,1,2,2,2,2
sciver_val_275,QLl,1,1,1,1,1
sciver_val_275,QLq,1,1,1,1,1
sciver_val_275,VO,1,1,1,1,1
sciver_val_277,AS,1,3,3,3,3
sciver_val_277,AT,1,3,3,3,3
sciver_val_277,MCr,1,2,2,2,2
sciver_val_277,QLl,1,1,1,1,1
sciver_val_277,QLq,1,3,3,3,3
sciver_val_277,VO,1,2,2,2,2
sciver_val_28,AS,1,3,3,3,3
sciver_val_28,AT,1,3,3,3,3
sciver_val_28,MCr,1,3,3,3,3
sciver_val_28,QLl,1,2,2,2,2
sciver_val_28,QLq,1,3,3,3,3
sciver_val_28,VO,1,2,2,2,2
sciver_val_281,AS,1,2,2,2,2
sciver_val_281,AT,1,3,3,3,3
sciver_val_281,MCr,1,1,1,1,1
sciver_val_281,QLl,1,1,1,1,1
sciver_val_281,QLq,1,2,2,2,2
sciver_val_281,VO,1,1,1,1,1
sciver_val_282,AS,1,3,3,3,3
sciver_val_282,AT,1,3,3,3,3
sciver_val_282,MCr,1,2,2,2,2
sciver_val_282,QLl,1,1,1,1,1
sciver_val_282,QLq,1,2,2,2,2
sciver_val_282,VO,1,1,1,1,1
sciver_val_283,AS,1,3,3,3,3
sciver_val_283,AT,1,3,3,3,3
sciver_val_283,MCr,1,2,2,2,2
sciver_val_283,QLl,1,1,1,1,1
sciver_val_283,QLq,1,2,2,2,2
sciver_val_283,VO,1,2,2,2,2
sciver_val_284,AS,1,3,3,3,3
sciver_val_284,AT,1,4,4,4,4
sciver_val_284,MCr,1,3,3,3,3
sciver_val_284,QLl,1,2,2,2,2
sciver_val_284,QLq,1,3,3,3,3
sciver_val_284,VO,1,2,2,2,2
sciver_val_285,AS,1,2,2,2,2
sciver_val_285,AT,1,3,3,3,3
sciver_val_285,MCr,1,2,2,2,2
sciver_val_285,QLl,1,1,1,1,1
sciver_val_285,QLq,1,2,2,2,2
sciver_val_285,VO,1,2,2,2,2
sciver_val_286,AS,1,3,3,3,3
sciver_val_286,AT,1,3,3,3,3
sciver_val_286,MCr,1,3,3,3,3
sciver_val_286,QLl,1,3,3,3,3
sciver_val_286,QLq,1,3,3,3,3
sciver_val_286,VO,1,2,2,2,2
sciver_val_287,AS,1,2,2,2,2
sciver_val_287,AT,1,3,3,3,3
sciver_val_287,MCr,1,2,2,2,2
sciver_val_287,QLl,1,1,1,1,1
sciver_val_287,QLq,1,2,2,2,2
sciver_val_287,VO,1,1,1,1,1
sciver_val_288,AS,1,2,2,2,2
sciver_val_288,AT,1,3,3,3,3
sciver_val_288,MCr,1,2,2,2,2
sciver_val_288,QLl,1,2,2,2,2
sciver_val_288,QLq,1,2,2,2,2
sciver_val_288,VO,1,1,1,1,1
sciver_val_289,AS,1,3,3,3,3
sciver_val_289,AT,1,3,3,3,3
sciver_val_289,MCr,1,3,3,3,3
sciver_val_289,QLl,1,2,2,2,2
sciver_val_289,QLq,1,2,2,2,2
sciver_val_289,VO,1,2,2,2,2
sciver_val_290,AS,1,2,2,2,2
sciver_val_290,AT,1,3,3,3,3
sciver_val_290,MCr,1,2,2,2,2
sciver_val_290,QLl,1,1,1,1,1
sciver_val_290,QLq,1,2,2,2,2
sciver_val_290,VO,1,1,1,1,1
sciver_val_294,AS,1,2,2,2,2
sciver_val_294,AT,1,3,3,3,3
sciver_val_294,MCr,1,2,2,2,2
sciver_val_294,QLl,1,1,1,1,1
sciver_val_294,QLq,1,3,3,3,3
sciver_val_294,VO,1,2,2,2,2
sciver_val_297,AS,1,3,3,3,3
sciver_val_297,AT,1,3,3,3,3
sciver_val_297,MCr,1,2,2,2,2
sciver_val_297,QLl,1,1,1,1,1
sciver_val_297,QLq,1,2,2,2,2
sciver_val_297,VO,1,2,2,2,2
sciver_val_300,AS,1,3,3,3,3
sciver_val_300,AT,1,3,3,3,3
sciver_val_300,MCr,1,2,2,2,2
sciver_val_300,QLl,1,1,1,1,1
sciver_val_300,QLq,1,2,2,2,2
sciver_val_300,VO,1,1,1,1,1
sciver_val_302,AS,1,2,2,2,2
sciver_val_302,AT,1,3,3,3,3
sciver_val_302,MCr,1,2,2,2,2
sciver_val_302,QLl,1,1,1,1,1
sciver_val_302,QLq,1,2,2,2,2
sciver_val_302,VO,1,1,1,1,1
sciver_val_303,AS,1,3,3,3,3
sciver_val_303,AT,1,4,4,4,4
sciver_val_303,MCr,1,2,2,2,2
sciver_val_303,QLl,1,1,1,1,1
sciver_val_303,QLq,1,3,3,3,3
sciver_val_303,VO,1,2,2,2,2
sciver_val_304,AS,1,3,3,3,3
sciver_val_304,AT,1,3,3,3,3
sciver_val_304,MCr,1,1,1,1,1
sciver_val_304,QLl,1,1,1,1,1
sciver_val_304,QLq,1,2,2,2,2
sciver_val_304,VO,1,2,2,2,2
sciver_val_31,AS,1,3,3,3,3
sciver_val_31,AT,1,3,3,3,3
sciver_val_31,MCr,1,1,1,1,1
sciver_val_31,QLl,1,1,1,1,1
sciver_val_31,QLq,1,0,0,0,0
sciver_val_31,VO,1,2,2,2,2
sciver_val_310,AS,1,2,2,2,2
sciver_val_310,AT,1,3,3,3,3
sciver_val_310,MCr,1,2,2,2,2
sciver_val_310,QLl,1,1,1,1,1
sciver_val_310,QLq,1,2,2,2,2
sciver_val_310,VO,1,1,1,1,1
sciver_val_313,AS,1,3,3,3,3
sciver_val_313,AT,1,3,3,3,3
sciver_val_313,MCr,1,2,2,2,2
sciver_val_313,QLl,1,2,2,2,2
sciver_val_313,QLq,1,2,2,2,2
sciver_val_313,VO,1,1,1,1,1
sciver_val_314,AS,1,2,2,2,2
sciver_val_314,AT,1,3,3,3,3
sciver_val_314,MCr,1,2,2,2,2
sciver_val_314,QLl,1,1,1,1,1
sciver_val_314,QLq,1,2,2,2,2
sciver_val_314,VO,1,1,1,1,1
sciver_val_315,AS,1,3,3,3,3
sciver_val_315,AT,1,3,3,3,3
sciver_val_315,MCr,1,2,2,2,2
sciver_val_315,QLl,1,3,3,3,3
sciver_val_315,QLq,1,3,3,3,3
sciver_val_315,VO,1,2,2,2,2
sciver_val_316,AS,1,3,3,3,3
sciver_val_316,AT,1,3,3,3,3
sciver_val_316,MCr,1,2,2,2,2
sciver_val_316,QLl,1,2,2,2,2
sciver_val_316,QLq,1,2,2,2,2
sciver_val_316,VO,1,2,2,2,2
sciver_val_317,AS,1,3,3,3,3
sciver_val_317,AT,1,3,3,3,3
sciver_val_317,MCr,1,2,2,2,2
sciver_val_317,QLl,1,1,1,1,1
sciver_val_317,QLq,1,2,2,2,2
sciver_val_317,VO,1,1,1,1,1
sciver_val_321,AS,1,2,2,2,2
sciver_val_321,AT,1,4,4,4,4
sciver_val_321,MCr,1,2,2,2,2
sciver_val_321,QLl,1,1,1,1,1
sciver_val_321,QLq,1,2,2,2,2
sciver_val_321,VO,1,2,2,2,2
sciver_val_322,AS,1,3,3,3,3
sciver_val_322,AT,1,3,3,3,3
sciver_val_322,MCr,1,2,2,2,2
sciver_val_322,QLl,1,3,3,3,3
sciver_val_322,QLq,1,3,3,3,3
sciver_val_322,VO,1,1,1,1,1
sciver_val_323,AS,1,2,2,2,2
sciver_val_323,AT,1,3,3,3,3
sciver_val_323,MCr,1,2,2,2,2
sciver_val_323,QLl,1,1,1,1,1
sciver_val_323,QLq,1,2,2,2,2
sciver_val_323,VO,1,1,1,1,1
sciver_val_327,AS,1,3,3,3,3
sciver_val_327,AT,1,3,3,3,3
sciver_val_327,MCr,1,2,2,2,2
sciver_val_327,QLl,1,2,2,2,2
sciver_val_327,QLq,1,3,3,3,3
sciver_val_327,VO,1,2,2,2,2
sciver_val_33,AS,1,3,3,3,3
sciver_val_33,AT,1,3,3,3,3
sciver_val_33,MCr,1,3,3,3,3
sciver_val_33,QLl,1,1,1,1,1
sciver_val_33,QLq,1,1,1,1,1
sciver_val_33,VO,1,2,2,2,2
sciver_val_330,AS,1,2,2,2,2
sciver_val_330,AT,1,3,3,3,3
sciver_val_330,MCr,1,2,2,2,2
sciver_val_330,QLl,1,1,1,1,1
sciver_val_330,QLq,1,2,2,2,2
sciver_val_330,VO,1,1,1,1,1
sciver_val_332,AS,1,3,3,3,3
sciver_val_332,AT,1,3,3,3,3
sciver_val_332,MCr,1,2,2,2,2
sciver_val_332,QLl,1,1,1,1,1
sciver_val_332,QLq,1,2,2,2,2
sciver_val_332,VO,1,1,1,1,1
sciver_val_333,AS,1,2,2,2,2
sciver_val_333,AT,1,3,3,3,3
sciver_val_333,MCr,1,1,1,1,1
sciver_val_333,QLl,1,3,3,3,3
sciver_val_333,QLq,1,3,3,3,3
sciver_val_333,VO,1,2,2,2,2
sciver_val_334,AS,1,2,2,2,2
sciver_val_334,AT,1,3,3,3,3
sciver_val_334,MCr,1,1,1,1,1
sciver_val_334,QLl,1,2,2,2,2
sciver_val_334,QLq,1,3,3,3,3
sciver_val_334,VO,1,1,1,1,1
sciver_val_335,AS,1,2,2,2,2
sciver_val_335,AT,1,3,3,3,3
sciver_val_335,MCr,1,2,2,2,2
sciver_val_335,QLl,1,2,2,2,2
sciver_val_335,QLq,1,2,2,2,2
sciver_val_335,VO,1,1,1,1,1
sciver_val_336,AS,1,3,3,3,3
sciver_val_336,AT,1,3,3,3,3
sciver_val_336,MCr,1,2,2,2,2
sciver_val_336,QLl,1,1,1,1,1
sciver_val_336,QLq,1,2,2,2,2
sciver_val_336,VO,1,1,1,1,1
sciver_val_337,AS,1,3,3,3,3
sciver_val_337,AT,1,3,3,3,3
sciver_val_337,MCr,1,2,2,2,2
sciver_val_337,QLl,1,2,2,2,2
sciver_val_337,QLq,1,2,2,2,2
sciver_val_337,VO,1,2,2,2,2
sciver_val_338,AS,1,2,2,2,2
sciver_val_338,AT,1,3,3,3,3
sciver_val_338,MCr,1,2,2,2,2
sciver_val_338,QLl,1,1,1,1,1
sciver_val_338,QLq,1,2,2,2,2
sciver_val_338,VO,1,1,1,1,1
sciver_val_339,AS,1,2,2,2,2
sciver_val_339,AT,1,3,3,3,3
sciver_val_339,MCr,1,2,2,2,2
sciver_val_339,QLl,1,1,1,1,1
sciver_val_339,QLq,1,2,2,2,2
sciver_val_339,VO,1,2,2,2,2
sciver_val_342,AS,1,2,2,2,2
sciver_val_342,AT,1,3,3,3,3
sciver_val_342,MCr,1,2,2,2,2
sciver_val_342,QLl,1,1,1,1,1
sciver_val_342,QLq,1,2,2,2,2
sciver_val_342,VO,1,2,2,2,2
sciver_val_343,AS,1,3,3,3,3
sciver_val_343,AT,1,3,3,3,3
sciver_val_343,MCr,1,2,2,2,2
sciver_val_343,QLl,1,1,1,1,1
sciver_val_343,QLq,1,2,2,2,2
sciver_val_343,VO,1,2,2,2,2
sciver_val_344,AS,1,2,2,2,2
sciver_val_344,AT,1,3,3,3,3
sciver_val_344,MCr,1,2,2,2,2
sciver_val_344,QLl,1,1,1,1,1
sciver_val_344,QLq,1,2,2,2,2
sciver_val_344,VO,1,2,2,2,2
sciver_val_346,AS,1,3,3,3,3
sciver_val_346,AT,1,3,3,3,3
sciver_val_346,MCr,1,2,2,2,2
sciver_val_346,QLl,1,1,1,1,1
sciver_val_346,QLq,1,2,2,2,2
sciver_val_346,VO,1,1,1,1,1
sciver_val_348,AS,1,2,2,2,2
sciver_val_348,AT,1,3,3,3,3
sciver_val_348,MCr,1,1,1,1,1
sciver_val_348,QLl,1,1,1,1,1
sciver_val_348,QLq,1,2,2,2,2
sciver_val_348,VO,1,1,1,1,1
sciver_val_349,AS,1,2,2,2,2
sciver_val_349,AT,1,2,2,2,2
sciver_val_349,MCr,1,1,1,1,1
sciver_val_349,QLl,1,1,1,1,1
sciver_val_349,QLq,1,2,2,2,2
sciver_val_349,VO,1,1,1,1,1
sciver_val_351,AS,1,2,2,2,2
sciver_val_351,AT,1,3,3,3,3
sciver_val_351,MCr,1,2,2,2,2
sciver_val_351,QLl,1,1,1,1,1
sciver_val_351,QLq,1,2,2,2,2
sciver_val_351,VO,1,1,1,1,1
sciver_val_352,AS,1,3,3,3,3
sciver_val_352,AT,1,3,3,3,3
sciver_val_352,MCr,1,2,2,2,2
sciver_val_352,QLl,1,1,1,1,1
sciver_val_352,QLq,1,2,2,2,2
sciver_val_352,VO,1,2,2,2,2
sciver_val_353,AS,1,2,2,2,2
sciver_val_353,AT,1,3,3,3,3
sciver_val_353,MCr,1,2,2,2,2
sciver_val_353,QLl,1,1,1,1,1
sciver_val_353,QLq,1,2,2,2,2
sciver_val_353,VO,1,1,1,1,1
sciver_val_354,AS,1,3,3,3,3
sciver_val_354,AT,1,3,3,3,3
sciver_val_354,MCr,1,2,2,2,2
sciver_val_354,QLl,1,2,2,2,2
sciver_val_354,QLq,1,2,2,2,2
sciver_val_354,VO,1,2,2,2,2
sciver_val_355,AS,1,3,3,3,3
sciver_val_355,AT,1,3,3,3,3
sciver_val_355,MCr,1,2,2,2,2
sciver_val_355,QLl,1,1,1,1,1
sciver_val_355,QLq,1,2,2,2,2
sciver_val_355,VO,1,1,1,1,1
sciver_val_358,AS,1,2,2,2,2
sciver_val_358,AT,1,3,3,3,3
sciver_val_358,MCr,1,2,2,2,2
sciver_val_358,QLl,1,2,2,2,2
sciver_val_358,QLq,1,2,2,2,2
sciver_val_358,VO,1,1,1,1,1
sciver_val_360,AS,1,3,3,3,3
sciver_val_360,AT,1,3,3,3,3
sciver_val_360,MCr,1,2,2,2,2
sciver_val_360,QLl,1,1,1,1,1
sciver_val_360,QLq,1,2,2,2,2
sciver_val_360,VO,1,1,1,1,1
sciver_val_362,AS,1,2,2,2,2
sciver_val_362,AT,1,3,3,3,3
sciver_val_362,MCr,1,1,1,1,1
sciver_val_362,QLl,1,1,1,1,1
sciver_val_362,QLq,1,3,3,3,3
sciver_val_362,VO,1,1,1,1,1
sciver_val_364,AS,1,3,3,3,3
sciver_val_364,AT,1,3,3,3,3
sciver_val_364,MCr,1,2,2,2,2
sciver_val_364,QLl,1,1,1,1,1
sciver_val_364,QLq,1,2,2,2,2
sciver_val_364,VO,1,2,2,2,2
sciver_val_365,AS,1,3,3,3,3
sciver_val_365,AT,1,3,3,3,3
sciver_val_365,MCr,1,2,2,2,2
sciver_val_365,QLl,1,1,1,1,1
sciver_val_365,QLq,1,2,2,2,2
sciver_val_365,VO,1,1,1,1,1
sciver_val_366,AS,1,2,2,2,2
sciver_val_366,AT,1,3,3,3,3
sciver_val_366,MCr,1,2,2,2,2
sciver_val_366,QLl,1,1,1,1,1
sciver_val_366,QLq,1,2,2,2,2
sciver_val_366,VO,1,1,1,1,1
sciver_val_367,AS,1,3,3,3,3
sciver_val_367,AT,1,3,3,3,3
sciver_val_367,MCr,1,2,2,2,2
sciver_val_367,QLl,1,2,2,2,2
sciver_val_367,QLq,1,3,3,3,3
sciver_val_367,VO,1,2,2,2,2
sciver_val_369,AS,1,2,2,2,2
sciver_val_369,AT,1,2,2,2,2
sciver_val_369,MCr,1,1,1,1,1
sciver_val_369,QLl,1,1,1,1,1
sciver_val_369,QLq,1,2,2,2,2
sciver_val_369,VO,1,1,1,1,1
sciver_val_37,AS,1,2,2,2,2
sciver_val_37,AT,1,4,4,4,4
sciver_val_37,MCr,1,2,2,2,2
sciver_val_37,QLl,1,2,2,2,2
sciver_val_37,QLq,1,3,3,3,3
sciver_val_37,VO,1,2,2,2,2
sciver_val_373,AS,1,3,3,3,3
sciver_val_373,AT,1,2,2,2,2
sciver_val_373,MCr,1,2,2,2,2
sciver_val_373,QLl,1,1,1,1,1
sciver_val_373,QLq,1,2,2,2,2
sciver_val_373,VO,1,1,1,1,1
sciver_val_375,AS,1,3,3,3,3
sciver_val_375,AT,1,3,3,3,3
sciver_val_375,MCr,1,2,2,2,2
sciver_val_375,QLl,1,3,3,3,3
sciver_val_375,QLq,1,3,3,3,3
sciver_val_375,VO,1,2,2,2,2
sciver_val_376,AS,1,2,2,2,2
sciver_val_376,AT,1,3,3,3,3
sciver_val_376,MCr,1,2,2,2,2
sciver_val_376,QLl,1,2,2,2,2
sciver_val_376,QLq,1,3,3,3,3
sciver_val_376,VO,1,2,2,2,2
sciver_val_379,AS,1,2,2,2,2
sciver_val_379,AT,1,2,2,2,2
sciver_val_379,MCr,1,1,1,1,1
sciver_val_379,QLl,1,1,1,1,1
sciver_val_379,QLq,1,1,1,1,1
sciver_val_379,VO,1,1,1,1,1
sciver_val_38,AS,1,2,2,2,2
sciver_val_38,AT,1,4,4,4,4
sciver_val_38,MCr,1,2,2,2,2
sciver_val_38,QLl,1,3,3,3,3
sciver_val_38,QLq,1,2,2,2,2
sciver_val_38,VO,1,2,2,2,2
sciver_val_381,AS,1,3,3,3,3
sciver_val_381,AT,1,3,3,3,3
sciver_val_381,MCr,1,2,2,2,2
sciver_val_381,QLl,1,3,3,3,3
sciver_val_381,QLq,1,3,3,3,3
sciver_val_381,VO,1,1,1,1,1
sciver_val_384,AS,1,2,2,2,2
sciver_val_384,AT,1,3,3,3,3
sciver_val_384,MCr,1,2,2,2,2
sciver_val_384,QLl,1,1,1,1,1
sciver_val_384,QLq,1,2,2,2,2
sciver_val_384,VO,1,2,2,2,2
sciver_val_389,AS,1,3,3,3,3
sciver_val_389,AT,1,3,3,3,3
sciver_val_389,MCr,1,3,3,3,3
sciver_val_389,QLl,1,2,2,2,2
sciver_val_389,QLq,1,3,3,3,3
sciver_val_389,VO,1,1,1,1,1
sciver_val_390,AS,1,3,3,3,3
sciver_val_390,AT,1,3,3,3,3
sciver_val_390,MCr,1,2,2,2,2
sciver_val_390,QLl,1,1,1,1,1
sciver_val_390,QLq,1,2,2,2,2
sciver_val_390,VO,1,1,1,1,1
sciver_val_392,AS,1,3,3,3,3
sciver_val_392,AT,1,3,3,3,3
sciver_val_392,MCr,1,2,2,2,2
sciver_val_392,QLl,1,1,1,1,1
sciver_val_392,QLq,1,3,3,3,3
sciver_val_392,VO,1,2,2,2,2
sciver_val_393,AS,1,3,3,3,3
sciver_val_393,AT,1,3,3,3,3
sciver_val_393,MCr,1,3,3,3,3
sciver_val_393,QLl,1,1,1,1,1
sciver_val_393,QLq,1,2,2,2,2
sciver_val_393,VO,1,1,1,1,1
sciver_val_395,AS,1,2,2,2,2
sciver_val_395,AT,1,3,3,3,3
sciver_val_395,MCr,1,2,2,2,2
sciver_val_395,QLl,1,1,1,1,1
sciver_val_395,QLq,1,2,2,2,2
sciver_val_395,VO,1,1,1,1,1
sciver_val_397,AS,1,3,3,3,3
sciver_val_397,AT,1,4,4,4,4
sciver_val_397,MCr,1,2,2,2,2
sciver_val_397,QLl,1,3,3,3,3
sciver_val_397,QLq,1,2,2,2,2
sciver_val_397,VO,1,2,2,2,2
sciver_val_399,AS,1,2,2,2,2
sciver_val_399,AT,1,3,3,3,3
sciver_val_399,MCr,1,1,1,1,1
sciver_val_399,QLl,1,1,1,1,1
sciver_val_399,QLq,1,2,2,2,2
sciver_val_399,VO,1,1,1,1,1
sciver_val_401,AS,1,2,2,2,2
sciver_val_401,AT,1,3,3,3,3
sciver_val_401,MCr,1,2,2,2,2
sciver_val_401,QLl,1,1,1,1,1
sciver_val_401,QLq,1,2,2,2,2
sciver_val_401,VO,1,1,1,1,1
sciver_val_405,AS,1,2,2,2,2
sciver_val_405,AT,1,3,3,3,3
sciver_val_405,MCr,1,2,2,2,2
sciver_val_405,QLl,1,1,1,1,1
sciver_val_405,QLq,1,2,2,2,2
sciver_val_405,VO,1,1,1,1,1
sciver_val_407,AS,1,3,3,3,3
sciver_val_407,AT,1,4,4,4,4
sciver_val_407,MCr,1,3,3,3,3
sciver_val_407,QLl,1,2,2,2,2
sciver_val_407,QLq,1,2,2,2,2
sciver_val_407,VO,1,2,2,2,2
sciver_val_408,AS,1,2,2,2,2
sciver_val_408,AT,1,3,3,3,3
sciver_val_408,MCr,1,1,1,1,1
sciver_val_408,QLl,1,2,2,2,2
sciver_val_408,QLq,1,2,2,2,2
sciver_val_408,VO,1,2,2,2,2
sciver_val_41,AS,1,3,3,3,3
sciver_val_41,AT,1,4,4,4,4
sciver_val_41,MCr,1,3,3,3,3
sciver_val_41,QLl,1,3,3,3,3
sciver_val_41,QLq,1,3,3,3,3
sciver_val_41,VO,1,2,2,2,2
sciver_val_410,AS,1,3,3,3,3
sciver_val_410,AT,1,3,3,3,3
sciver_val_410,MCr,1,2,2,2,2
sciver_val_410,QLl,1,1,1,1,1
sciver_val_410,QLq,1,2,2,2,2
sciver_val_410,VO,1,1,1,1,1
sciver_val_412,AS,1,3,3,3,3
sciver_val_412,AT,1,3,3,3,3
sciver_val_412,MCr,1,2,2,2,2
sciver_val_412,QLl,1,2,2,2,2
sciver_val_412,QLq,1,2,2,2,2
sciver_val_412,VO,1,1,1,1,1
sciver_val_414,AS,1,2,2,2,2
sciver_val_414,AT,1,3,3,3,3
sciver_val_414,MCr,1,2,2,2,2
sciver_val_414,QLl,1,2,2,2,2
sciver_val_414,QLq,1,2,2,2,2
sciver_val_414,VO,1,2,2,2,2
sciver_val_415,AS,1,3,3,3,3
sciver_val_415,AT,1,4,4,4,4
sciver_val_415,MCr,1,2,2,2,2
sciver_val_415,QLl,1,1,1,1,1
sciver_val_415,QLq,1,2,2,2,2
sciver_val_415,VO,1,2,2,2,2
sciver_val_416,AS,1,3,3,3,3
sciver_val_416,AT,1,3,3,3,3
sciver_val_416,MCr,1,2,2,2,2
sciver_val_416,QLl,1,1,1,1,1
sciver_val_416,QLq,1,2,2,2,2
sciver_val_416,VO,1,2,2,2,2
sciver_val_417,AS,1,2,2,2,2
sciver_val_417,AT,1,3,3,3,3
sciver_val_417,MCr,1,1,1,1,1
sciver_val_417,QLl,1,1,1,1,1
sciver_val_417,QLq,1,2,2,2,2
sciver_val_417,VO,1,1,1,1,1
sciver_val_418,AS,1,3,3,3,3
sciver_val_418,AT,1,3,3,3,3
sciver_val_418,MCr,1,3,3,3,3
sciver_val_418,QLl,1,3,3,3,3
sciver_val_418,QLq,1,2,2,2,2
sciver_val_418,VO,1,2,2,2,2
sciver_val_42,AS,1,2,2,2,2
sciver_val_42,AT,1,3,3,3,3
sciver_val_42,MCr,1,2,2,2,2
sciver_val_42,QLl,1,2,2,2,2
sciver_val_42,QLq,1,2,2,2,2
sciver_val_42,VO,1,1,1,1,1
sciver_val_421,AS,1,3,3,3,3
sciver_val_421,AT,1,3,3,3,3
sciver_val_421,MCr,1,2,2,2,2
sciver_val_421,QLl,1,1,1,1,1
sciver_val_421,QLq,1,2,2,2,2
sciver_val_421,VO,1,1,1,1,1
sciver_val_422,AS,1,2,2,2,2
sciver_val_422,AT,1,3,3,3,3
sciver_val_422,MCr,1,1,1,1,1
sciver_val_422,QLl,1,1,1,1,1
sciver_val_422,QLq,1,2,2,2,2
sciver_val_422,VO,1,1,1,1,1
sciver_val_423,AS,1,2,2,2,2
sciver_val_423,AT,1,3,3,3,3
sciver_val_423,MCr,1,1,1,1,1
sciver_val_423,QLl,1,3,3,3,3
sciver_val_423,QLq,1,2,2,2,2
sciver_val_423,VO,1,2,2,2,2
sciver_val_425,AS,1,3,3,3,3
sciver_val_425,AT,1,3,3,3,3
sciver_val_425,MCr,1,2,2,2,2
sciver_val_425,QLl,1,1,1,1,1
sciver_val_425,QLq,1,2,2,2,2
sciver_val_425,VO,1,1,1,1,1
sciver_val_427,AS,1,3,3,3,3
sciver_val_427,AT,1,3,3,3,3
sciver_val_427,MCr,1,2,2,2,2
sciver_val_427,QLl,1,1,1,1,1
sciver_val_427,QLq,1,2,2,2,2
sciver_val_427,VO,1,1,1,1,1
sciver_val_429,AS,1,3,3,3,3
sciver_val_429,AT,1,3,3,3,3
sciver_val_429,MCr,1,2,2,2,2
sciver_val_429,QLl,1,2,2,2,2
sciver_val_429,QLq,1,2,2,2,2
sciver_val_429,VO,1,1,1,1,1
sciver_val_430,AS,1,2,2,2,2
sciver_val_430,AT,1,3,3,3,3
sciver_val_430,MCr,1,2,2,2,2
sciver_val_430,QLl,1,1,1,1,1
sciver_val_430,QLq,1,2,2,2,2
sciver_val_430,VO,1,2,2,2,2
sciver_val_431,AS,1,3,3,3,3
sciver_val_431,AT,1,3,3,3,3
sciver_val_431,MCr,1,2,2,2,2
sciver_val_431,QLl,1,1,1,1,1
sciver_val_431,QLq,1,3,3,3,3
sciver_val_431,VO,1,2,2,2,2
sciver_val_432,AS,1,2,2,2,2
sciver_val_432,AT,1,3,3,3,3
sciver_val_432,MCr,1,2,2,2,2
sciver_val_432,QLl,1,1,1,1,1
sciver_val_432,QLq,1,2,2,2,2
sciver_val_432,VO,1,1,1,1,1
sciver_val_434,AS,1,3,3,3,3
sciver_val_434,AT,1,3,3,3,3
sciver_val_434,MCr,1,2,2,2,2
sciver_val_434,QLl,1,1,1,1,1
sciver_val_434,QLq,1,2,2,2,2
sciver_val_434,VO,1,1,1,1,1
sciver_val_436,AS,1,3,3,3,3
sciver_val_436,AT,1,3,3,3,3
sciver_val_436,MCr,1,2,2,2,2
sciver_val_436,QLl,1,2,2,2,2
sciver_val_436,QLq,1,2,2,2,2
sciver_val_436,VO,1,1,1,1,1
sciver_val_437,AS,1,2,2,2,2
sciver_val_437,AT,1,3,3,3,3
sciver_val_437,MCr,1,1,1,1,1
sciver_val_437,QLl,1,1,1,1,1
sciver_val_437,QLq,1,2,2,2,2
sciver_val_437,VO,1,1,1,1,1
sciver_val_439,AS,1,1,1,1,1
sciver_val_439,AT,1,2,2,2,2
sciver_val_439,MCr,1,1,1,1,1
sciver_val_439,QLl,1,1,1,1,1
sciver_val_439,QLq,1,2,2,2,2
sciver_val_439,VO,1,1,1,1,1
sciver_val_44,AS,1,3,3,3,3
sciver_val_44,AT,1,4,4,4,4
sciver_val_44,MCr,1,3,3,3,3
sciver_val_44,QLl,1,3,3,3,3
sciver_val_44,QLq,1,2,2,2,2
sciver_val_44,VO,1,2,2,2,2
sciver_val_442,AS,1,3,3,3,3
sciver_val_442,AT,1,3,3,3,3
sciver_val_442,MCr,1,3,3,3,3
sciver_val_442,QLl,1,2,2,2,2
sciver_val_442,QLq,1,3,3,3,3
sciver_val_442,VO,1,2,2,2,2
sciver_val_444,AS,1,3,3,3,3
sciver_val_444,AT,1,3,3,3,3
sciver_val_444,MCr,1,3,3,3,3
sciver_val_444,QLl,1,2,2,2,2
sciver_val_444,QLq,1,3,3,3,3
sciver_val_444,VO,1,2,2,2,2
sciver_val_447,AS,1,3,3,3,3
sciver_val_447,AT,1,3,3,3,3
sciver_val_447,MCr,1,2,2,2,2
sciver_val_447,QLl,1,2,2,2,2
sciver_val_447,QLq,1,3,3,3,3
sciver_val_447,VO,1,2,2,2,2
